0.000165679,0.000165679,0.00955168,0.000165679,-nan,-4.78163e-06,-4.28763e-06,0,0,0.000165679
0.000165679,0.000165679,0.00955154,0.000165679,0.00948418,-4.78163e-06,-4.30562e-06,0,0,0.000165739
0.000165679,0.000165679,0.00955143,0.000165679,0.0094839,-4.78163e-06,-4.30402e-06,0,0,0.000165839
0.000165679,0.000165679,0.00955131,0.000165679,0.00948361,-4.78163e-06,-4.30243e-06,0,0,0.000165967
0.000165679,0.000165679,0.00955118,0.000165678,0.00948657,-4.78163e-06,-4.32006e-06,0,0,0.00016611
0.000165679,0.000165679,0.00955108,0.000165677,0.00948953,-4.78163e-06,-4.30899e-06,0,0,0.00016626
0.000165679,0.000165679,0.00955097,0.000165676,0.00949248,-4.78163e-06,-4.3184e-06,0,0,0.00016641
0.000165679,0.000165679,0.00955087,0.000165674,0.00949541,-4.78163e-06,-4.31844e-06,0,0,0.000166556
0.000165679,0.000165679,0.00955078,0.000165673,0.00949832,-4.78163e-06,-4.32825e-06,0,0,0.000166693
0.000165679,0.000165679,0.00955068,0.000165671,0.00950121,-4.78163e-06,-4.31859e-06,0,0,0.00016682
0.000165679,0.000165679,0.00955061,0.000165668,0.00950413,-4.78163e-06,-4.31883e-06,0,0,0.000166935
0.000165679,0.000165679,0.00955053,0.000165666,0.00950697,-4.78163e-06,-4.31815e-06,0,0,0.000167038
0.000165679,0.000165679,0.00955048,0.000165663,0.00950839,-4.78163e-06,-4.28597e-06,0,0,0.000167128
0.000165679,0.000165679,0.00955046,0.00016566,0.00950835,-4.78163e-06,-4.23029e-06,0,0,0.000167206
0.000165679,0.000165679,0.0095505,0.000165657,0.00950791,-4.78163e-06,-4.1111e-06,0,0,0.000167273
0.000165679,0.000165679,0.00955061,0.000165654,0.00950707,-4.78163e-06,-3.90853e-06,0,0,0.00016733
0.000165679,0.000165679,0.00955078,0.000165651,0.00950628,-4.78163e-06,-3.6515e-06,0,0,0.000167376
0.000165679,0.000165679,0.00955099,0.000165648,0.00950559,-4.78163e-06,-3.34008e-06,0,0,0.000167415
0.000165679,0.000165679,0.00955129,0.000165645,0.00950516,-4.78163e-06,-2.94504e-06,0,0,0.000167445
0.000165679,0.000165679,0.00955164,0.000165641,0.00950503,-4.78163e-06,-2.48593e-06,0,0,0.000167469
0.000165679,0.000165679,0.00955204,0.000165638,0.00950526,-4.78163e-06,-1.97329e-06,0,0,0.000167487
0.000165679,0.000165679,0.00955249,0.000165634,0.00950575,-4.78163e-06,-1.41677e-06,0,0,0.000167501
0.000165679,0.000165679,0.009553,0.000165631,0.00950659,-4.78163e-06,-7.86794e-07,0,0,0.00016751
0.000165679,0.000165679,0.00955355,0.000165628,0.00950774,-4.78163e-06,-1.23277e-07,0,0,0.000167516
0.000165679,0.000165678,0.00955413,0.000165624,0.0095093,-4.78163e-06,5.83729e-07,0,0,0.000167519
0.000165679,0.000165678,0.00955477,0.00016562,0.00951125,-4.78163e-06,1.3334e-06,0,0,0.00016752
0.000165679,0.000165678,0.00955541,0.000165617,0.0095136,-4.78163e-06,2.07691e-06,0,0,0.000167519
0.000165679,0.000165678,0.0095561,0.000165613,0.00951637,-4.78163e-06,2.8821e-06,0,0,0.000167517
0.000165679,0.000165678,0.00955681,0.00016561,0.00951957,-4.78163e-06,3.7001e-06,0,0,0.000167513
0.000165679,0.000165678,0.00955752,0.000165606,0.00952316,-4.78163e-06,4.52039e-06,0,0,0.000167509
0.000165679,0.000165678,0.00955827,0.000165603,0.00952716,-4.78163e-06,5.36248e-06,0,0,0.000167505
0.000165679,0.000165678,0.00955902,0.000165599,0.00953153,-4.78163e-06,6.20618e-06,0,0,0.0001675
0.000165679,0.000165677,0.00955978,0.000165596,0.00953625,-4.78163e-06,7.06116e-06,0,0,0.000167494
0.000165679,0.000165677,0.00956052,0.000165592,0.00954127,-4.78163e-06,7.89726e-06,0,0,0.000167489
0.000165679,0.000165677,0.00956128,0.000165589,0.00954661,-4.78163e-06,8.71417e-06,0,0,0.000167484
0.000165679,0.000165677,0.00956203,0.000165585,0.00955224,-4.78163e-06,9.5315e-06,0,0,0.000167479
0.000165679,0.000165677,0.00956278,0.000165582,0.00955813,-4.78163e-06,1.03386e-05,0,0,0.000167474
0.000165679,0.000165677,0.00956351,0.000165578,0.00956424,-4.78163e-06,1.1116e-05,0,0,0.000167469
0.000165679,0.000165676,0.00956423,0.000165575,0.00957077,-4.78163e-06,1.18627e-05,0,0,0.000167464
0.000165679,0.000165676,0.00956495,0.000165571,0.00957767,-4.78163e-06,1.25876e-05,0,0,0.000167459
0.000165679,0.000165676,0.00956562,0.000165568,0.00958491,-4.78163e-06,1.32708e-05,0,0,0.000167454
0.000165679,0.000165676,0.00956629,0.000165564,0.0095924,-4.78163e-06,1.3931e-05,0,0,0.00016745
0.000165679,0.000165676,0.00956694,0.000165561,0.00959984,-4.78163e-06,1.45586e-05,0,0,0.000167446
0.000165679,0.000165675,0.00956756,0.000165557,0.00960732,-4.78163e-06,1.51636e-05,0,0,0.000167442
0.000165679,0.000165675,0.00956815,0.000165554,0.00961487,-4.78163e-06,1.56961e-05,0,0,0.000167438
0.000165679,0.000165675,0.00956875,0.00016555,0.00962246,-4.78163e-06,1.62456e-05,0,0,0.000167434
0.000165679,0.000165675,0.00956931,0.000165547,0.00962996,-4.78163e-06,1.67426e-05,0,0,0.00016743
0.000165679,0.000165674,0.00956987,0.000165543,0.00963736,-4.78163e-06,1.72167e-05,0,0,0.000167427
0.000165679,0.000165674,0.00957041,0.00016554,0.00964458,-4.78163e-06,1.76582e-05,0,0,0.000167423
0.000165679,0.000165674,0.00957093,0.000165536,0.00965164,-4.78163e-06,1.80767e-05,0,0,0.00016742
